0.50743484,0.49831885
0.6022123,0.40482065
0.62561715,0.3872806
0.7213826,0.28392494
0.54356796,0.45900005
0.86396,0.1353876
0.5321818,0.4897991
0.51616335,0.49073347
0.5460382,0.45276153
0.5117353,0.50640875
0.5493889,0.45519662
0.5181629,0.4952731
0.50805867,0.4938714
0.54379016,0.47815767
0.5535511,0.45244718
0.5931621,0.41061574
0.51199925,0.48102355
0.536616,0.48014185
0.5347446,0.4702913
0.5812131,0.4146144
0.70841634,0.29226783
0.56362253,0.44219238
0.54790217,0.44028032
0.5476666,0.45599273
0.5728098,0.43752724
0.53112036,0.47878686
0.7666394,0.24049349
0.72450054,0.27490327
0.5648075,0.43184778
0.58491087,0.4357225
0.5542964,0.4640055
0.57682204,0.42525563
0.52923775,0.46397188
0.635044,0.36279598
0.5193959,0.48717976
0.62299556,0.36802244
0.5159507,0.4932716
0.5814403,0.43128452
0.5049445,0.50098944
0.58752507,0.41701993
0.5347556,0.4722316
0.5064514,0.4812103
0.6908447,0.31275842
0.6811685,0.3149014
0.54420596,0.4485258
0.80071837,0.20143133
0.6615879,0.34909818
0.5054067,0.49134988
0.49888408,0.49553514
0.76089865,0.24732363
0.5730454,0.43097058
0.5128483,0.49690953
0.52208674,0.49207413
0.70123863,0.30553806
0.79210204,0.20655487
0.50124085,0.48834643
0.51507866,0.48772338
0.63371336,0.38414204
0.61090744,0.40254372
0.5816368,0.43173814
0.5134252,0.491357
0.637735,0.35572544
0.5169485,0.493232
0.51459754,0.49056152
0.627565,0.37353593
0.6782759,0.32770672
0.51166606,0.5048063
0.5420985,0.46485892
0.5372034,0.46330255
0.65925515,0.3418169
0.570111,0.43457437
0.7589122,0.24308011
0.56112486,0.43897983
0.5656695,0.44185367
0.52895683,0.4672557
0.5197077,0.49507567
0.5020681,0.5015951
0.5070096,0.5017265
0.5122152,0.4973675
0.5990391,0.4152028
0.5102222,0.48867598
0.5421896,0.458526
0.57939935,0.40997106
0.58076763,0.41648453
0.5783482,0.43096063
0.55727416,0.44657454
0.5186215,0.49660158
0.977294,0.02402886
0.5860512,0.40630668
0.5333684,0.4694256
0.66356343,0.3572925
0.51613784,0.48705834
0.75630224,0.25927815
0.5158266,0.48511744
0.6846795,0.3184808
0.5502851,0.451191
0.597474,0.40974253
0.53581864,0.47172552
0.7196618,0.29433802
0.50477797,0.48687822
0.5831539,0.43089205
0.501606,0.49864963
0.5760425,0.43124038
0.49830893,0.49565038
0.5089257,0.4935715
0.53214884,0.46572724
0.52011096,0.5058231
0.5480517,0.47121218
0.5288958,0.48445395
0.6907786,0.31941262
0.6003973,0.38867024
0.62064415,0.39144886
0.5457367,0.46188447
0.5966728,0.40958837
0.5216865,0.48835418
0.7880031,0.20438783
0.6027123,0.40073037
0.51267433,0.5082096
0.5079332,0.50712305
0.58317417,0.41767633
0.512675,0.49857393
0.511828,0.49725115
0.6291502,0.38293502
0.5393612,0.45251563
0.6998415,0.30739242
0.53265387,0.46649173
0.52491844,0.4859465
0.7426684,0.26087022
0.5614439,0.44013757
0.6016725,0.39199653
0.73094034,0.2852407
0.53276545,0.464564
